Sample;Tilt angle to optical axis;Image;Particle number;Fläche;Weighed X-Position Central Point;Weighed Y-Position Central Point;Perimeter;Elipse fit Major axis;Elipse fit Minor axis;Elipse angle;Feret caliper;FeretX;FeretY;Feret angle;Min Feret;area_in_nm2;radius_in_nm;;;;
1;na;5;70;176;731,886;886,21;48,527;16,502;13,58;134,985;17,205;727;879;125,538;14,142;3,96;1,122723096;;;;
1;na;5;71;227;653,403;913,267;55,941;18,246;15,84;123,407;19,209;647;906;128,66;16,55;5,1075;1,275055977;;;;
1;na;5;72;383;509,059;926,289;73,841;26,724;18,248;128,014;27,659;500;916;130,601;19,092;8,6175;1,656211171;;;;
1;na;5;73;535;613,861;927,878;86,083;29,156;23,363;130,424;30,61;604;916;128,367;24,042;12,0375;1,957461431;;;;
1;na;5;74;440;270,168;956,859;77,841;27,006;20,745;114,544;28,178;264;944;117,474;21,822;9,9;1,775181082;;;;
1;na;5;75;411;358,082;974,227;74,426;24,496;21,362;146,062;25,554;347;968;149,421;22;9,2475;1,715683733;;;;
1;na;5;76;878;601,901;998,068;109,397;35,052;31,893;131,156;36,401;587;987;142,815;32,527;19,755;2,507630715;;;;
1;na;5;77;1858;1043,184;1013,541;199,037;69,184;34,194;147,236;76,059;1010;995;155,12;38,207;41,805;3,647868527;;;;
1;na;5;78;523;478,223;1012,202;85,497;31,096;21,414;149,936;32,249;463;1005;150,255;22,604;11,7675;1,935384093;;;;
1;na;5;79;240;333,825;1038,8;58,184;20,789;14,699;147,431;21,401;325;1033;142,595;15,538;5,4;1,311058117;;;;
1;na;5;80;488;1917,82;1053,73;82,326;28,824;21,556;137,799;29,411;1909;1042;125,311;21,92;10,98;1,86950329;;;;
1;na;5;81;4665;719,813;1093,269;288,475;107,049;55,486;38,58;106,93;672;1115;24,887;56,586;104,9625;5,780190432;;;;
1;na;5;82;439;522,502;1068,01;77,255;26,472;21,115;151,276;27,459;512;1059;146,889;21,915;9,8775;1,773162683;;;;
1;na;5;83;656;1020,901;1078,825;95,74;31,125;26,835;80,001;32,14;1021;1062;95,356;27;14,76;2,167545598;;;;
1;na;5;84;478;1095,638;1094,4;81,255;25,787;23,602;94,384;26,683;1091;1107;77,005;24;10,755;1,850249396;;;;
1;na;5;85;261;655,006;1129,029;66,184;24,684;13,463;19,172;25,554;644;1135;30,579;14,124;5,8725;1,36721425;;;;
1;na;5;86;1286;1148,037;1153,184;134,368;44,086;37,141;147,45;45,695;1128;1144;156,801;38,002;28,935;3,03484704;;;;
1;na;5;87;479;1335,254;1149,609;82,912;30,014;20,32;120,144;30,887;1328;1136;119,055;21,471;10,7775;1,852183792;;;;
1;na;5;88;365;1942,9;1164,851;76,912;30,46;15,257;55,408;31,064;1935;1179;56,821;16,622;8,2125;1,616824029;;;;
1;na;5;89;982;638,708;1182,37;131,054;47,318;26,424;116,521;50;626;1158;126,87;29,523;22,095;2,651991127;;;;
1;na;5;90;382;405,377;1192,963;73,012;25,945;18,746;129,267;27,019;396;1183;128,991;19,799;8,595;1,654047603;;;;
1;na;5;91;113;885,588;1187,35;38,284;13,059;11,018;149,677;13,601;883;1181;126,027;11,314;2,5425;0,899612631;;;;
1;na;5;92;323;617,163;1211,924;66,77;21,346;19,266;178,929;22,825;607;1216;28,811;19;7,2675;1,520959269;;;;
1;na;5;93;495;884,074;1235,286;82,426;27,383;23,016;110,074;28,46;880;1221;108,435;23;11,1375;1,882863871;;;;
1;na;5;94;2687;1984,15;1260,793;255,463;85,121;40,192;143,161;90,211;1951;1240;144,019;45,771;60,4575;4,386823446;;;;
1;na;5;95;166;591,096;1241,229;49,113;16,915;12,495;26,558;18,028;583;1244;19,44;13,284;3,735;1,090361144;;;;
1;na;5;96;384;125,224;1247,607;73,841;24,61;19,867;114,583;25,942;120;1236;117,553;20,578;8,64;1,658371917;;;;
1;na;5;97;101;1022,025;1260,054;36,87;12,351;10,412;141,569;13,038;1018;1255;122,471;10,739;2,2725;0,850505271;;;;
1;na;5;98;443;890,462;1280,315;76,426;25,362;22,24;127,039;26,42;884;1269;119,476;22,627;9,9675;1,781222555;;;;
1;na;5;99;840;162,936;1290,127;110,569;37,244;28,717;169,019;38,471;144;1283;152,103;29,83;18,9;2,452765143;;;;
1;na;5;100;399;990,565;1316,996;74,426;26,162;19,419;141,342;27,203;979;1310;143,973;20,506;8,9775;1,690451716;;;;
1;na;5;101;605;345,454;1319,121;94,326;33,677;22,874;6,632;34,525;329;1323;10,008;23,628;13,6125;2,081584331;;;;
1;na;5;102;1568;460,298;1363,228;166,794;66,971;29,81;126,548;66,287;442;1336;123,93;29,759;35,28;3,351115155;;;;
1;na;5;103;66;758,864;1338,53;33,456;14,273;5,888;134,66;14,866;753;1333;132,274;7,071;1,485;0,687524677;;;;
1;na;5;104;3033;1651,202;1366,515;211,38;73,856;52,288;42,202;74,404;1622;1389;36,254;54,673;68,2425;4,660714796;;;;
1;na;5;105;700;614,703;1350,981;97,497;31,941;27,903;131,436;33,601;604;1337;126,529;28,991;15,75;2,239057996;;;;
1;na;5;106;589;1157,576;1358,361;90,811;30,558;24,541;134,107;31,401;1143;1351;142,765;24,042;13,2525;2,053874818;;;;
1;na;5;107;1140;1048,577;1378,52;125,296;41,674;34,83;70,731;42,45;1043;1399;74,982;35,349;25,65;2,85738492;;;;
1;na;5;108;6074;298,217;1440,161;387,345;117,479;65,83;118,339;133,825;281;1377;114,267;81,001;136,665;6,595590997;;;;
1;na;5;109;455;690,638;1410,63;79,012;27,697;20,916;164,97;28,792;677;1407;159,677;21;10,2375;1,805186267;;;;
1;na;5;110;170;1069,365;1432,547;47,213;15,904;13,61;2,047;17;1062;1437;28,072;13;3,825;1,103419827;;;;
1;na;5;111;249;815,966;1438,38;57,941;19,597;16,178;145,728;20,616;810;1430;129,094;16,971;5,6025;1,335414219;;;;
1;na;5;112;4537;122,163;1477,617;285,463;84,778;68,139;41,696;88,865;90;1508;50,937;71,812;102,0825;5,700339372;;;;
1;na;5;113;2112;581,736;1464,956;173,823;62,158;43,262;140,673;62,201;558;1446;143,499;43,009;47,52;3,889226889;;;;
1;na;5;114;505;992,041;1451,89;84,083;28,342;22,687;178,893;29,275;978;1449;172,147;23;11,3625;1,901787602;;;;
1;na;5;115;248;822,173;1489,069;57,941;19,738;15,998;137,643;20,616;816;1481;129,094;16,924;5,58;1,332729967;;;;
1;na;5;116;149;1767,876;1487,406;46,284;14,542;13,046;119,204;15,811;1766;1480;108,435;14;3,3525;1,033021729;;;;
1;na;5;117;643;2019,127;1494,45;93,983;32,325;25,327;140,478;32,802;2005;1486;142,431;25,456;14,4675;2,145960922;;;;
1;na;5;118;1768;1278,109;1513,615;188,936;79,801;28,209;132,65;79,246;1250;1484;132,955;30,148;39,78;3,55842202;;;;
1;na;5;119;59;1786,703;1507,11;28,385;10,775;6,972;140,133;11,402;1783;1503;127,875;7,77;1,3275;0,650043363;;;;
1;na;5;120;175;822,346;1526,049;47,456;15,723;14,172;153,111;17;815;1522;151,928;14;3,9375;1,119528998;;;;
1;na;5;121;102;1669,725;1524,804;36,042;12,159;10,681;111,036;13;1667;1519;112,62;11;2,295;0,854705323;;;;
1;na;5;122;1354;428,23;1589,818;137,439;44,326;38,893;77,357;45,706;423;1568;100,081;39,673;30,465;3,114050527;;;;
1;na;5;123;1395;529,555;1601,281;141,539;49,858;35,625;163,577;50,01;504;1600;168,465;36,049;31,3875;3,160846651;;;;
1;na;5;124;118;82,102;1594,008;39,698;14,022;10,715;141,783;14,866;75;1592;160,346;11,314;2,655;0,91930014;;;;
1;na;5;125;70;755,214;1592,757;30,042;9,805;9,09;134,484;10,77;750;1591;158,199;9,192;1,575;0,708052308;;;;
1;na;5;126;1566;1079,437;1632,222;148,853;45,642;43,685;92,99;47,518;1077;1610;98,471;44,726;35,235;3,348977283;;;;
1;na;5;127;2585;1708,061;1689,323;205,179;76,156;43,218;142,857;77,524;1674;1672;149,797;43,612;58,1625;4,302754787;;;;
1;na;5;128;386;1698,775;1745,187;72,77;25,055;19,616;1,145;25,495;1686;1743;168,69;19;8,685;1,662684986;;;;
1;na;5;129;782;1476,307;1767,665;115,154;43,571;22,852;90,804;45,1;1478;1744;93,814;24;17,595;2,366571877;;;;
1;na;5;130;270;1161,337;1782,563;59,113;20,456;16,806;151,347;21,633;1152;1777;146,31;17;6,075;1,390587127;;;;
1;na;5;131;91;1569,17;1784,918;34,385;11,248;10,301;160,771;12,207;1565;1780;124,992;10;2,0475;0,807303841;;;;
1;na;5;132;257;884,414;1804,239;58,77;19,214;17,031;152,011;20,248;876;1799;147,095;17,678;5,7825;1,356697062;;;;
1;na;5;133;343;369,491;1827,897;68,184;22,363;19,529;155,111;23,409;358;1825;160,017;20;7,7175;1,567340597;;;;
1;na;5;134;235;209,764;1828,321;56,77;20,735;14,43;135,028;21,401;203;1820;127,405;14,849;5,2875;1,297329381;;;;
1;na;5;135;631;978,091;1838,668;94,669;33,102;24,271;158,44;34,482;962;1831;150,461;25;14,1975;2,125842094;;;;
1;na;5;136;79;1619,93;1832,5;31,799;10,674;9,423;0;11,402;1614;1832;164,745;9;1,7775;0,752194006;;;;
1;na;5;137;399;1089,112;1848,914;89,054;37,895;13,406;134,269;38,949;1075;1835;131,878;14,142;8,9775;1,690451716;;;;
1;na;5;138;453;1722,039;1851,904;78,669;27,002;21,361;141,004;28,018;1710;1845;145,176;21,92;10,1925;1,801214456;;;;
1;na;5;139;1426;826,809;1872,987;144,953;51,416;35,313;121,373;52,802;813;1851;127,304;36,591;32,085;3,195774194;;;;
1;na;5;140;1257;355,315;1897,507;140,125;48,823;32,781;87,594;49,244;351;1921;77,093;34,874;28,2825;3,000433195;;;;
1;na;5;141;530;998,374;1894,76;84,669;28,138;23,982;120,047;29,206;990;1883;128,047;24,749;11,925;1,948292943;;;;
1;na;5;142;509;932,186;1899,854;82,912;27,191;23,834;130,225;28,018;923;1889;124,824;24,042;11,4525;1,909304578;;;;
1;na;5;143;783;1554,08;1931,099;104,326;34,933;28,539;48,056;36,401;1543;1945;52,815;30,208;17,6175;2,368084547;;;;
1;na;5;144;391;882,873;1936,794;72,184;23,641;21,058;135,631;25;873;1929;143,13;21,92;8,7975;1,673419022;;;;
1;na;5;145;756;368,325;1967,222;103,64;31,609;30,453;138,576;34,015;352;1963;155,695;31,313;17,01;2,326897326;;;;
1;na;5;146;69;539,5;1961,5;28,971;9,373;9,373;0;10,296;537;1957;119,055;9;1,5525;0,702976599;;;;
1;na;5;147;1301;1446,997;1985,313;138,024;50,629;32,718;145,35;50,804;1428;1969;143,807;33,808;29,2725;3,052495069;;;;
1;na;5;148;709;394,688;2004,541;99,497;33,354;27,065;161,12;35,355;380;1997;151,26;27;15,9525;2,253405969;;;;
1;na;5;149;293;1373,759;1999,295;64,527;22,886;16,301;179,981;23,537;1363;2003;12,265;16;6,5925;1,44860551;;;;
1;na;5;150;457;739,859;2018,889;99,539;44,391;13,108;138,307;44,045;723;2006;140,528;14,405;10,2825;1,809149359;;;;
1;na;5;151;539;209,047;2019,691;85,255;29,455;23,3;98,309;30,676;204;2005;109,026;23;12,1275;1,964765417;;;;
1;na;6;1;282;1877,528;14,833;62,184;20,652;17,386;150,958;21,633;1869;8;146,31;17,894;6,345;1,421153133;;;;
1;na;6;2;73;151,719;13,568;30,385;9,881;9,407;155,595;10,817;149;9;123,69;9;1,6425;0,723065687;;;;
1;na;6;3;254;1277,583;36,228;58,77;19,818;16,318;139,77;21,095;1269;30;148,57;16,971;5,715;1,348755352;;;;
1;na;6;4;679;146,204;45,571;100,811;37,185;23,25;141,295;37,802;132;32;142,524;24,14;15,2775;2,205216381;;;;
1;na;6;5;56;32,946;56,571;26,385;8,868;8,04;90,246;9,487;31;52;108,435;8;1,26;0,633301237;;;;
1;na;6;6;102;1155,892;59,637;35,799;11,764;11,04;124,06;13,038;1153;54;122,471;11;2,295;0,854705323;;;;
1;na;6;7;213;524,002;68,415;54,527;18,791;14,432;137,125;20,248;515;64;147,095;15,556;4,7925;1,235111383;;;;
1;na;6;8;413;2013,076;83,038;74,426;25,489;20,631;152,256;26,42;2001;77;150,524;21,468;9,2925;1,71985308;;;;
1;na;6;9;402;1941,659;97,507;74,426;26,015;19,675;159,726;26,926;1929;93;158,199;20,243;9,045;1,696794896;;;;
1;na;6;10;1816;1435,881;110,575;161,095;51,434;44,955;143,147;53,6;1417;92;126,656;45,833;40,86;3,60640291;;;;
1;na;6;11;545;1148,293;103,359;87,497;28,623;24,244;170,857;30,017;1133;102;178,091;24;12,2625;1,975670767;;;;
1;na;6;12;313;1812,251;101,979;65,941;22,524;17,693;172,097;23,259;1802;97;154,537;18;7,0425;1,4972299;;;;
1;na;6;13;62;331,452;106,694;31,213;10,861;7,268;100,826;11,402;329;101;105,255;8;1,395;0,666364983;;;;
1;na;6;14;367;475,696;115,162;72,669;27,584;16,94;44,255;28,425;464;123;39,289;16,971;8,2575;1,621247632;;;;
1;na;6;15;272;1560,022;116,482;62,184;20,902;16,569;143,883;22,023;1552;109;140,528;17,447;6,12;1,395727948;;;;
1;na;6;16;803;852,681;129,387;117,64;40,412;25,3;80,708;40,608;848;108;99,926;27,876;18,0675;2,398137583;;;;
1;na;6;17;856;1223,798;125,11;109,64;37,2;29,298;155,276;37,696;1207;117;158,199;29,523;19,26;2,476014622;;;;
1;na;6;18;59;1710,381;123,432;27,799;8,909;8,432;60;9,899;1707;127;45;8,947;1,3275;0,650043363;;;;
1;na;6;19;241;42,782;128,832;55,941;19,364;15,846;160,558;20,125;34;124;153,435;16;5,4225;1,313786649;;;;
1;na;6;20;302;1102,775;144,987;64,184;22,597;17,016;129,77;23,601;1095;136;126,384;17,678;6,795;1,470685444;;;;
1;na;6;21;876;1840,615;153,689;109,64;34,084;32,723;45,27;35,735;1833;170;72,072;32,744;19,71;2,504773015;;;;
1;na;6;22;2422;120,704;178,557;184,752;57,772;53,379;56,572;59,203;100;201;52,549;54,568;54,495;4,164888624;;;;
1;na;6;23;961;399,78;169,438;115,296;36,342;33,669;19,618;38,471;381;173;8,973;34;21,6225;2,623481563;;;;
1;na;6;24;494;867,294;181,749;82,912;30,913;20,347;135,462;31,401;858;169;127,235;20,506;11,115;1,880961027;;;;
1;na;6;25;446;1095,709;203,439;79,255;27,414;20,715;146,213;28,601;1084;196;143,531;21,473;10,035;1,787243606;;;;
1;na;6;26;4147;571,45;237,627;273,463;101,755;51,891;126,354;102,069;532;202;131,028;52,266;93,3075;5,449834833;;;;
1;na;6;27;230;1153,804;211,787;55,941;18,089;16,189;149,337;19,105;1147;205;132,879;16,763;5,175;1,283453802;;;;
1;na;6;28;398;214,088;238,244;73,841;24,942;20,317;148,281;26,077;204;230;147,529;21,027;8,955;1,688332026;;;;
1;na;6;29;4618;1568,381;274,979;261,179;91,512;64,252;58,378;92,785;1548;316;59,566;66,195;103,905;5,750998933;;;;
1;na;6;30;157;954,01;247,43;46,284;15,914;12,561;121,761;16,401;949;241;127,569;12,973;3,5325;1,060391283;;;;
1;na;6;31;277;776,717;267,843;61,598;22,046;15,998;149,078;22,472;767;262;147,724;16,552;6,2325;1,408497911;;;;
1;na;6;32;106;1101,915;267,425;37,213;12,865;10,491;156,175;13,601;1096;264;143,973;10,737;2,385;0,871303092;;;;
1;na;6;33;154;1404,578;277,266;46,527;16,531;11,861;146,347;17,205;1397;273;144,462;12,504;3,465;1,050211291;;;;
1;na;6;34;395;1353,999;284,533;75,255;26,036;19,317;160,366;26,926;1341;281;158,199;20,127;8,8875;1,68195693;;;;
1;na;6;35;475;1451,46;293,46;80,669;28,373;21,316;155,548;29,155;1439;286;149,036;21,917;10,6875;1,844434035;;;;
1;na;6;36;218;1738,945;306;54,527;19,586;14,172;150,532;20,248;1730;301;147,095;14,763;4,905;1,249523906;;;;
1;na;6;37;570;840,686;318,021;89,497;32,149;22,575;147,256;33,015;827;309;144,866;23,263;12,825;2,020476253;;;;
1;na;6;38;438;148,194;316,507;77,598;26,652;20,924;173,161;27,514;135;312;160,907;21;9,855;1,771141984;;;;
1;na;6;39;346;1445,962;329,02;68,426;22,952;19,194;158,974;24,166;1435;324;155,556;19,89;7,785;1,574179934;;;;
1;na;6;40;1045;445,671;361,036;119,296;40,141;33,146;170,394;41,485;426;354;164,624;34;23,5125;2,73573778;;;;
1;na;6;41;747;1275,358;371,627;102,225;35,51;26,784;23,087;36,401;1258;375;15,945;27,733;16,8075;2,313005277;;;;
1;na;6;42;570;383,691;380,753;88,083;28,354;25,596;93,55;29,411;380;367;107,819;26;12,825;2,020476253;;;;
1;na;6;43;418;613,732;380,165;75,841;25,008;21,282;146,67;26,42;602;374;150,524;22,14;9,405;1,730232493;;;;
1;na;6;44;109;1039,463;389,381;38,284;13,09;10,602;148,338;13,892;1034;385;149,744;11,185;2,4525;0,883546827;;;;
1;na;6;45;57;331,605;388,307;26,971;8,863;8,188;84,756;9,899;328;392;45;8;1,2825;0,638930692;;;;
1;na;6;46;194;2005,247;406,912;51,698;18,244;13,539;171,519;18,682;1996;405;164,476;14;4,365;1,178737737;;;;
1;na;6;47;538;955,149;454,985;85,255;27,997;24,467;158,319;29,155;943;447;149,036;24,983;12,105;1,962941969;;;;
1;na;6;48;131;1024,401;465,637;41,456;14,413;11,572;136,704;15,556;1019;460;135;12,021;2,9475;0,96861674;;;;
1;na;6;49;448;1462,719;479,009;77,255;25,864;22,054;176,005;26,683;1450;475;167,005;22;10,08;1,791246396;;;;
1;na;6;50;67;547,127;474,918;29,456;9,881;8,633;137,132;10,77;545;470;111,801;9,158;1,5075;0,692713616;;;;
1;na;6;51;93;319,672;480,242;35,213;11,922;9,932;159,176;12,806;315;476;141,34;10;2,0925;0,816127096;;;;
1;na;6;52;2288;1953,935;524,209;179,924;58,633;49,685;169,054;61,685;1925;516;160,096;50;51,48;4,048035689;;;;
1;na;6;53;406;884,212;534,264;74,669;25,76;20,067;133,335;26,627;877;523;124,287;20,506;9,135;1,705215766;;;;
1;na;6;54;331;129,736;538,437;67,012;24,28;17,357;133,995;25;122;529;126,87;17,678;7,4475;1,539679472;;;;
1;na;6;55;178;66,73;546,848;50,527;17,482;12,964;144,229;18,439;61;540;130,601;13,865;4,005;1,129084184;;;;
1;na;6;56;204;773,559;559,951;51,698;16,602;15,645;125,177;18,028;766;555;146,31;16;4,59;1,208735859;;;;
1;na;6;57;693;516,272;569,279;98,669;34,164;25,827;143,952;36,235;502;558;140,599;27,577;15,5925;2,227834577;;;;
1;na;6;58;2538;81,221;588,896;188,894;58,074;55,644;57,656;60,926;69;618;66,801;55,685;57,105;4,263459399;;;;
1;na;6;59;204;812,495;586,137;61,841;25,799;10,068;130,841;26,907;804;577;131,987;10,607;4,59;1,208735859;;;;
1;na;6;60;843;1202,597;600,258;117,196;37,572;28,568;76,934;42,048;1198;620;87,274;30,685;18,9675;2,457141178;;;;
1;na;6;61;191;311,275;600,657;51,113;18,001;13,51;153,973;18,868;303;596;147,995;14,232;4,2975;1,169588276;;;;
1;na;6;62;364;545,412;611,08;69,598;22,959;20,187;128,805;23,854;539;601;123,024;21;8,19;1,614607682;;;;
1;na;6;63;267;197,755;618,594;61,355;22,9;14,845;151,371;23,601;188;612;143,616;15,655;6,0075;1,382840064;;;;
1;na;6;64;4700;1127,253;658,095;294,635;92,94;64,388;20,1;103,247;1069;657;8,915;68,498;105,75;5,801833371;;;;
1;na;6;65;1031;1977,139;647,29;122,125;43,784;29,982;151,35;44,598;1956;642;160,346;31,149;23,1975;2,717350471;;;;
1;na;6;66;357;1752,839;641,808;70,669;26,179;17,363;139,209;26,627;1742;634;145,713;17,678;8,0325;1,599007242;;;;
1;na;6;67;477;234,513;646,383;81,255;27,316;22,234;158,347;28,653;222;640;150,751;23;10,7325;1,848312975;;;;
1;na;6;68;122;1313,893;673,311;40,042;13,272;11,704;118,09;14,213;1309;668;129,289;12;2,745;0,934751645;;;;
1;na;6;69;503;897,367;691,991;93,255;33,799;18,949;113,615;37,736;889;673;122,005;20,578;11,3175;1,89801795;;;;
1;na;6;70;418;1256,256;692,935;77,841;28,235;18,85;152,002;28,844;1245;684;146,31;19,24;9,405;1,730232493;;;;
1;na;6;71;841;637,709;704,334;113,882;43,007;24,898;133,608;44,204;624;687;127,648;26,163;18,9225;2,454224688;;;;
1;na;6;72;1271;1647,478;720,414;136,267;49,43;32,739;144,611;50,606;1624;710;150,396;32,919;28,5975;3,017095784;;;;
1;na;6;73;160;1924,956;712,906;47,113;17,384;11,719;151,93;17,889;1917;709;153,435;12,08;3,6;1,07047447;;;;
1;na;6;74;153;671,082;746,572;45,698;16,454;11,839;158,687;16,763;663;744;162,646;12,335;3,4425;1,046795961;;;;
1;na;6;75;859;154,769;770,294;136,125;51,599;21,196;162,277;53,488;134;761;159,193;25,941;19,3275;2,480349638;;;;
1;na;6;76;4732;1698,989;827,152;288,936;107,14;56,235;20,714;105,816;1657;854;30,685;55,484;106,47;5,821550788;;;;
1;na;6;77;2270;424,727;827,455;187,581;66,476;43,478;111,023;66,483;412;797;111,161;44,264;51,075;4,032081031;;;;
1;na;6;78;70;1128,371;802,057;31,456;11,866;7,511;145,547;12,207;1125;797;124,992;8,327;1,575;0,708052308;;;;
1;na;6;79;129;524,95;809,081;42,527;17,053;9,632;134,086;17,205;520;802;125,538;9,899;2,9025;0,96119428;;;;
1;na;6;80;107;608,696;841,752;37,456;11,794;11,552;75,411;12,806;604;846;38,66;12;2,4075;0,875403365;;;;
1;na;6;81;500;2002,758;857,02;83,497;27,533;23,122;132,728;28,425;1994;846;129,289;23,865;11,25;1,892349392;;;;
1;na;6;82;409;1899,539;857,226;74,426;25,275;20,603;121,235;26,077;1893;846;122,471;21,471;9,2025;1,71150423;;;;
1;na;6;83;576;781,936;867,769;89,255;27,479;26,689;77,404;29,069;773;878;49,185;27;12,96;2,031082501;;;;
1;na;6;84;1085;246,464;887,311;127,782;43,631;31,662;63,778;44,385;241;909;67,479;32,591;24,4125;2,787604724;;;;
1;na;6;85;437;1659,589;887,692;77,255;25,445;21,867;130,566;26,627;1651;877;124,287;22,627;9,8325;1,769118977;;;;
1;na;6;86;322;915,124;900,969;67,012;22,767;18,008;145,971;23,601;906;893;143,616;18,786;7,245;1,518603018;;;;
1;na;6;87;375;1746,441;905,321;71,012;24,138;19,781;158,461;25,08;1735;900;156,501;20,132;8,4375;1,638822646;;;;
1;na;6;88;252;975,782;916,774;59,698;21,18;15,149;158,526;22,023;967;910;140,528;15,655;5,67;1,343434797;;;;
1;na;6;89;842;1990,717;927,932;107,74;34,041;31,493;141,776;36,056;1975;918;146,31;32;18,945;2,455683366;;;;
1;na;6;90;1733;1258,835;946,27;178,066;70,282;31,395;129,626;73;1234;922;131,112;33,671;38,9925;3,523024019;;;;
1;na;6;91;554;617,717;938,847;88,326;32,173;21,924;136,126;32,802;608;926;127,569;22,627;12,465;1,991916848;;;;
1;na;6;92;470;1868,011;942,247;81,255;29,164;20,519;160,754;30,083;1854;936;158,552;21;10,575;1,834700806;;;;
1;na;6;93;159;1723,67;969,745;46,284;15,73;12,87;143,998;16,401;1719;963;127,569;13,865;3,5775;1,067123994;;;;
1;na;6;94;62;649,516;971,435;27,799;9,699;8,139;139,012;10,296;647;967;119,055;8,485;1,395;0,666364983;;;;
1;na;6;95;396;1909,982;998,624;73,012;24,857;20,284;159,507;26;1898;993;157,38;20,877;8,91;1,684084643;;;;
1;na;6;96;299;979,838;1013,885;62,77;20,874;18,238;128,128;21,633;974;1005;123,69;19;6,7275;1,463362484;;;;
1;na;6;97;129;1394,314;1009,833;40,627;13,471;12,193;157,87;14,422;1388;1006;146,31;12;2,9025;0,96119428;;;;
1;na;6;98;710;926,501;1020,704;99,983;32,344;27,949;138,179;33,422;914;1009;128,928;28,991;15,975;2,254994552;;;;
1;na;6;99;64;330,766;1013,812;30,971;10,797;7,547;38,471;12,728;327;1019;45;8,485;1,44;0,6770275;;;;
1;na;6;100;862;840,992;1053,535;122,811;44,808;24,494;87,31;43,417;834;1033;104,676;26,368;19,395;2,48467709;;;;
1;na;6;101;461;951,836;1057,053;79,841;27,797;21,116;149,256;28,653;940;1050;150,751;22,125;10,3725;1,817049613;;;;
1;na;6;102;563;1340,525;1076,837;87,74;30,289;23,667;128,982;30,806;1331;1065;125,754;24,042;12,6675;2,008031495;;;;
1;na;6;103;522;1092,688;1091,257;85,255;27,606;24,075;177,68;28,636;1078;1089;167,905;24;11,745;1,933532936;;;;
1;na;6;104;306;1793,458;1120,912;64,184;23,009;16,933;126,848;23,854;1787;1111;123,024;17,678;6,885;1,480393045;;;;
1;na;6;105;412;252,374;1121,612;75,255;26,3;19,946;154,896;27,295;240;1116;151,557;20,874;9,27;1,717769672;;;;
1;na;6;106;532;455,705;1130,203;86,083;30,963;21,876;35,378;32,202;442;1139;36,158;22,627;11,97;1,951965506;;;;
1;na;6;107;1975;1232,419;1137,434;180,409;68,304;36,816;161,106;69,921;1197;1127;163,379;39,803;44,4375;3,76097003;;;;
1;na;6;108;400;1179,552;1137,402;74,426;26,102;19,512;134,312;27,019;1171;1127;128,991;19,799;9;1,692568751;;;;
1;na;6;109;378;851,003;1142,929;71,598;25,308;19,017;154,703;26,077;839;1137;147,529;19,681;8,505;1,645364878;;;;
1;na;6;110;166;1514,355;1175,386;46,627;15,635;13,518;93,044;16,643;1510;1168;122,735;13;3,735;1,090361144;;;;
1;na;6;111;115;1976,387;1176,109;40,627;14,131;10,362;42,782;15,62;1971;1182;50,194;11,314;2,5875;0,907538886;;;;
1;na;6;112;315;1178,192;1189,802;65,598;23,076;17,38;136,642;24,083;1170;1181;131,634;17,678;7,0875;1,502005765;;;;
1;na;6;113;283;168,595;1190,86;62,77;21,998;16,38;127,535;22,804;162;1182;127,875;16,971;6,3675;1,423670678;;;;
1;na;6;114;230;861,096;1205,483;57,355;21,041;13,918;142,171;22,023;853;1198;140,528;14,606;5,175;1,283453802;;;;
1;na;6;115;357;1011,744;1216,548;92,125;40,898;11,114;40,189;40;997;1228;36,87;13,435;8,0325;1,599007242;;;;
